region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,InTransit,Transfer,NVC
EU,10674,2022EU10674,WRW,Ready,18-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,10675,2022EU10675,BCH,Ready,09-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,10696,2022EU10696,WRW,Ready,03-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,10727,2022EU10727,SOF,Ready,08-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,10730,2022EU10730,AKD,Ready,09-Nov-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,10732,2022EU10732,NPL,Ready,18-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,10752,2022EU10752,PRI,Ready,09-Nov-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,10753,2022EU10753,,In Transit,,,0,0,0,0,1,0,0
EU,10758,2022EU10758,JRS,Ready,21-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,10776,2022EU10776,AKD,Ready,29-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,10779,2022EU10779,WRW,Ready,04-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,10789,2022EU10789,NPL,Ready,25-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,10811,2022EU10811,BCH,Ready,10-Oct-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,10876,2022EU10876,TBL,Ready,09-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,10959,2022EU10959,WRW,Ready,01-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,10965,2022EU10965,BEN,Ready,11-Oct-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,11009,2022EU11009,BLG,Ready,04-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,11013,2022EU11013,MDD,Ready,04-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,11057,2022EU11057,AKD,Ready,08-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,11075,2022EU11075,KEV,Ready,14-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,11077,2022EU11077,WRW,Ready,04-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,11107,2022EU11107,KEV,Ready,10-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,11142,2022EU11142,TIA,Ready,16-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,11157,2022EU11157,KEV,Ready,08-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,11181,2022EU11181,NPL,Ready,28-Oct-2020,07-Jan-2022,0,0,4,0,0,0,0
EU,11202,2022EU11202,WRW,Ready,16-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,11250,2022EU11250,CHS,Ready,10-Nov-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,11256,2022EU11256,WRW,Ready,27-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,11265,2022EU11265,PRI,Ready,10-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,11278,2022EU11278,BDP,Refused,07-Oct-2020,06-Jan-2022,0,0,0,1,0,0,0
EU,11293,2022EU11293,NPL,Ready,30-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,11294,2022EU11294,WRW,Ready,11-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,11334,2022EU11334,BTS,Ready,09-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,11373,2022EU11373,PRS,Ready,25-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,11412,2022EU11412,BCH,Ready,03-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,11466,2022EU11466,TBL,Ready,19-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,11500,2022EU11500,WRW,Ready,07-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,11511,2022EU11511,AKD,Ready,27-Oct-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,11515,2022EU11515,AKD,Ready,03-Nov-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,11517,2022EU11517,ATA,Ready,21-Oct-2020,10-Dec-2021,0,0,3,0,0,0,0
EU,11571,2022EU11571,BCH,Refused,01-Nov-2020,11-Jan-2022,0,0,1,2,0,0,0
EU,11581,2022EU11581,NPL,Ready,17-Oct-2020,07-Jan-2022,0,0,4,0,0,0,0
EU,11623,2022EU11623,WRW,Ready,18-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,11675,2022EU11675,PRS,Ready,05-Nov-2020,12-Jan-2022,0,0,4,0,0,0,0
EU,11680,2022EU11680,ANK,Ready,26-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,11738,2022EU11738,BEN,Ready,11-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,11763,2022EU11763,CHS,Ready,01-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,11780,2022EU11780,WRW,Ready,22-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,11807,2022EU11807,VIL,Ready,09-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,11823,2022EU11823,KEV,Ready,14-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,11846,2022EU11846,KEV,Ready,09-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,11896,2022EU11896,LND,Ready,01-Nov-2020,04-Jan-2022,0,0,4,0,0,0,0
EU,11901,2022EU11901,WRW,Ready,09-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,11919,2022EU11919,KEV,Ready,08-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,11921,2022EU11921,WRW,Ready,12-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,11938,2022EU11938,NPL,Ready,22-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,11944,2022EU11944,BLG,Ready,06-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,12000,2022EU12000,AKD,Ready,09-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,12014,2022EU12014,BCH,Ready,25-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,12044,2022EU12044,KEV,Ready,06-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,12145,2022EU12145,BCH,Ready,31-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,12151,2022EU12151,MDD,Ready,18-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,12173,2022EU12173,AKD,Ready,25-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,12192,2022EU12192,BEN,Ready,09-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,12229,2022EU12229,THT,Ready,08-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,12282,2022EU12282,AKD,Ready,21-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,12291,2022EU12291,HLS,Ready,26-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,12362,2022EU12362,,In Transit,,,0,0,0,0,1,0,0
EU,12369,2022EU12369,VIL,Ready,21-Oct-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,12413,2022EU12413,KEV,Ready,23-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,12518,2022EU12518,NPL,Ready,24-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,12539,2022EU12539,THT,Ready,07-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,12581,2022EU12581,PRS,Ready,02-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,12585,2022EU12585,DOH,Ready,19-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,12588,2022EU12588,AKD,Ready,03-Nov-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,12627,2022EU12627,,In Transit,,,0,0,0,0,1,0,0
EU,12628,2022EU12628,,In Transit,,,0,0,0,0,1,0,0
EU,12631,2022EU12631,BKK,Ready,09-Nov-2020,27-Dec-2021,0,0,1,0,0,0,0
EU,12674,2022EU12674,AKD,Ready,27-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,12676,2022EU12676,KEV,Ready,01-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,12687,2022EU12687,HLS,Refused,08-Nov-2020,13-Jan-2022,0,0,1,1,0,0,0
EU,12704,2022EU12704,KEV,Ready,31-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,12716,2022EU12716,TIA,Ready,14-Oct-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,12734,2022EU12734,KEV,Ready,27-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,12758,2022EU12758,NPL,Ready,06-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,12799,2022EU12799,LND,Ready,05-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,12814,2022EU12814,TBL,Ready,20-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,12816,2022EU12816,NCS,Ready,10-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,12933,2022EU12933,WRW,Ready,07-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,12956,2022EU12956,PRI,Ready,09-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,12999,2022EU12999,NPL,Ready,03-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
OC,6,2022OC6,LND,Ready,10-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
OC,18,2022OC18,LND,Ready,06-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
OC,19,2022OC19,SUV,Ready,04-Nov-2020,06-Jan-2022,0,0,2,0,0,0,0
OC,26,2022OC26,SUV,Refused,04-Nov-2020,14-Jan-2022,0,0,0,1,0,0,0
OC,28,2022OC28,SUV,Issued,27-Oct-2020,01-Dec-2021,1,0,0,0,0,0,0
OC,44,2022OC44,SUV,Ready,28-Oct-2020,22-Dec-2021,0,0,4,0,0,0,0
OC,50,2022OC50,SUV,Ready,08-Nov-2020,21-Dec-2021,0,0,1,0,0,0,0
OC,73,2022OC73,SUV,Ready,09-Nov-2020,15-Dec-2021,0,0,2,0,0,0,0
OC,80,2022OC80,SUV,Ready,31-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
OC,98,2022OC98,SUV,Ready,26-Oct-2020,20-Dec-2021,0,0,1,0,0,0,0
OC,112,2022OC112,SUV,Ready,10-Nov-2020,22-Dec-2021,0,0,1,0,0,0,0
OC,114,2022OC114,SUV,Ready,13-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,120,2022OC120,SUV,Ready,30-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
OC,123,2022OC123,SUV,Ready,21-Oct-2020,22-Dec-2021,0,0,3,0,0,0,0
OC,125,2022OC125,LND,Ready,27-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
OC,132,2022OC132,ABD,Issued,09-Oct-2020,13-Dec-2021,1,0,0,0,0,0,0
OC,142,2022OC142,SUV,Ready,09-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
OC,155,2022OC155,SUV,Issued,01-Nov-2020,13-Dec-2021,1,0,0,0,0,0,0
OC,164,2022OC164,LND,Issued,17-Oct-2020,11-Jan-2022,1,0,0,0,0,0,0
OC,166,2022OC166,LND,Ready,07-Nov-2020,21-Dec-2021,0,0,1,0,0,0,0
OC,172,2022OC172,SUV,Refused,20-Oct-2020,13-Jan-2022,0,0,0,1,0,0,0
OC,176,2022OC176,SUV,Ready,20-Oct-2020,20-Dec-2021,0,0,3,0,0,0,0
OC,206,2022OC206,ACK,Ready,13-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,248,2022OC248,SUV,Issued,02-Nov-2020,15-Dec-2021,1,0,0,0,0,0,0
OC,262,2022OC262,LND,Ready,03-Nov-2020,21-Dec-2021,0,0,3,0,0,0,0
OC,264,2022OC264,SUV,Ready,10-Nov-2020,22-Dec-2021,0,0,2,0,0,0,0
OC,269,2022OC269,SUV,Ready,09-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
OC,293,2022OC293,JRS,Refused,23-Oct-2020,13-Jan-2022,0,0,0,1,0,0,0
OC,310,2022OC310,SUV,Ready,18-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
OC,323,2022OC323,SUV,Ready,03-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
OC,335,2022OC335,SUV,Refused,08-Oct-2020,13-Dec-2021,0,0,0,3,0,0,0
OC,348,2022OC348,LND,Ready,11-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
OC,354,2022OC354,HNK,Refused,28-Oct-2020,07-Jan-2022,0,0,0,1,0,0,0
OC,376,2022OC376,LND,Ready,13-Oct-2020,21-Dec-2021,0,0,1,0,0,0,0
OC,384,2022OC384,SUV,Ready,24-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,387,2022OC387,SUV,Issued,08-Nov-2020,21-Dec-2021,1,0,0,0,0,0,0
OC,399,2022OC399,SUV,Ready,28-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
OC,400,2022OC400,ACK,Ready,09-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,404,2022OC404,SUV,Issued,10-Nov-2020,15-Dec-2021,1,0,0,0,0,0,0
OC,408,2022OC408,SUV,Ready,21-Oct-2020,15-Dec-2021,0,0,2,0,0,0,0
OC,413,2022OC413,SUV,Ready,28-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,414,2022OC414,SUV,Ready,26-Oct-2020,15-Dec-2021,0,0,3,0,0,0,0
OC,416,2022OC416,SUV,Ready,03-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
OC,421,2022OC421,SUV,Ready,14-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,438,2022OC438,ACK,Ready,28-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,446,2022OC446,LND,Administrative Processing,27-Oct-2020,13-Jan-2022,0,1,0,0,0,0,0
OC,451,2022OC451,LND,Refused,06-Nov-2020,07-Jan-2022,0,0,0,1,0,0,0
OC,468,2022OC468,MTL,Ready,15-Oct-2020,15-Dec-2021,0,0,1,0,0,0,0
OC,475,2022OC475,,In Transit,,,0,0,0,0,1,0,0
OC,485,2022OC485,SUV,Ready,19-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
OC,488,2022OC488,SUV,Ready,09-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,508,2022OC508,SUV,Ready,19-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
OC,537,2022OC537,ACK,Ready,08-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
OC,540,2022OC540,SUV,Ready,09-Oct-2020,23-Dec-2021,0,0,1,0,0,0,0
OC,544,2022OC544,SUV,Ready,23-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
OC,556,2022OC556,SUV,Ready,03-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
OC,562,2022OC562,SGP,Ready,16-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
OC,563,2022OC563,SUV,Ready,08-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
OC,571,2022OC571,DBL,Ready,04-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
OC,581,2022OC581,SUV,Ready,07-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
OC,584,2022OC584,SUV,Ready,21-Oct-2020,15-Dec-2021,0,0,2,0,0,0,0
OC,587,2022OC587,SUV,Ready,30-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
OC,589,2022OC589,SUV,Ready,22-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
OC,598,2022OC598,ACK,Ready,09-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
OC,608,2022OC608,SUV,Ready,08-Nov-2020,15-Dec-2021,0,0,2,0,0,0,0
OC,621,2022OC621,ACK,Ready,16-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
OC,659,2022OC659,,In Transit,,,0,0,0,0,1,0,0
OC,670,2022OC670,LND,Ready,06-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
OC,760,2022OC760,LND,Ready,03-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
OC,762,2022OC762,SGP,Ready,08-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
OC,788,2022OC788,HNK,Ready,28-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
OC,847,2022OC847,SUV,Ready,14-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
OC,860,2022OC860,LND,Ready,08-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
SA,15,2022SA15,GYQ,Ready,08-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,20,2022SA20,GYQ,Ready,07-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,22,2022SA22,GEO,Ready,08-Oct-2020,09-Dec-2021,0,0,2,0,0,0,0
SA,31,2022SA31,GYQ,Ready,07-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
SA,32,2022SA32,MDD,Ready,07-Nov-2020,05-Jan-2022,0,0,4,0,0,0,0
SA,41,2022SA41,GEO,Ready,09-Nov-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,43,2022SA43,LUA,Ready,04-Nov-2020,22-Dec-2021,0,0,2,0,0,0,0
SA,51,2022SA51,GEO,Ready,20-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,59,2022SA59,GEO,Ready,21-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,69,2022SA69,GEO,Ready,02-Nov-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,83,2022SA83,BNS,Issued,31-Oct-2020,11-Jan-2022,1,0,0,0,0,0,0
SA,86,2022SA86,LMA,Ready,03-Nov-2020,20-Dec-2021,0,0,2,0,0,0,0
SA,93,2022SA93,GEO,Issued,12-Oct-2020,15-Dec-2021,1,0,0,0,0,0,0
SA,95,2022SA95,GYQ,Ready,09-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,100,2022SA100,GEO,Ready,24-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,108,2022SA108,GYQ,Ready,09-Oct-2020,07-Jan-2022,0,0,4,0,0,0,0
SA,114,2022SA114,GEO,Ready,06-Nov-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,125,2022SA125,,In Transit,,,0,0,0,0,1,0,0
SA,158,2022SA158,GYQ,Ready,09-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,159,2022SA159,LMA,Ready,27-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,163,2022SA163,LMA,Ready,26-Oct-2020,13-Jan-2022,0,0,3,0,0,0,0
SA,164,2022SA164,GEO,Ready,29-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,167,2022SA167,LMA,Issued,09-Nov-2020,11-Jan-2022,1,0,0,0,0,0,0
SA,177,2022SA177,GYQ,Ready,10-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,195,2022SA195,GEO,Ready,24-Oct-2020,09-Dec-2021,0,0,3,0,0,0,0
SA,201,2022SA201,BNS,Ready,08-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,203,2022SA203,GYQ,Ready,26-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,230,2022SA230,LMA,Issued,10-Nov-2020,11-Jan-2022,1,0,0,0,0,0,0
SA,239,2022SA239,PTS,Ready,09-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
SA,250,2022SA250,GYQ,Ready,09-Oct-2020,13-Jan-2022,0,0,4,0,0,0,0
SA,254,2022SA254,MDD,Administrative Processing,15-Oct-2020,13-Jan-2022,0,1,1,0,0,0,0
SA,284,2022SA284,LMA,Ready,05-Nov-2020,20-Dec-2021,0,0,1,0,0,0,0
SA,285,2022SA285,BNS,Ready,09-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
SA,295,2022SA295,BNS,Ready,10-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,299,2022SA299,GYQ,Ready,07-Nov-2020,13-Jan-2022,0,0,4,0,0,0,0
SA,302,2022SA302,LMA,Ready,19-Oct-2020,20-Dec-2021,0,0,1,0,0,0,0
SA,319,2022SA319,PTS,Ready,31-Oct-2020,13-Jan-2022,0,0,4,0,0,0,0
SA,320,2022SA320,GEO,Ready,10-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,323,2022SA323,HNK,Ready,10-Oct-2020,10-Jan-2022,0,0,1,0,0,0,0
SA,329,2022SA329,BNS,Ready,13-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,336,2022SA336,SDO,Ready,10-Oct-2020,03-Jan-2022,0,0,3,0,0,0,0
SA,341,2022SA341,PTS,Ready,22-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
SA,352,2022SA352,LPZ,Ready,09-Nov-2020,03-Jan-2022,0,0,4,0,0,0,0
SA,365,2022SA365,GYQ,Ready,09-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,369,2022SA369,GYQ,Ready,19-Oct-2020,07-Jan-2022,0,0,2,0,0,0,0
SA,392,2022SA392,GYQ,Ready,09-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
SA,399,2022SA399,LMA,Ready,05-Nov-2020,20-Dec-2021,0,0,1,0,0,0,0
SA,405,2022SA405,GYQ,Ready,06-Nov-2020,07-Jan-2022,0,0,4,0,0,0,0
SA,416,2022SA416,BGT,Issued,04-Nov-2020,03-Nov-2021,1,0,0,0,0,0,0
SA,422,2022SA422,LND,Ready,04-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
SA,423,2022SA423,LMA,Refused,03-Nov-2020,13-Jan-2022,0,0,2,1,0,0,0
SA,427,2022SA427,LND,Ready,28-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
SA,428,2022SA428,GYQ,Ready,10-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,431,2022SA431,BNS,Ready,06-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,438,2022SA438,GYQ,Ready,09-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,448,2022SA448,GYQ,Ready,21-Oct-2020,07-Jan-2022,0,0,4,0,0,0,0
SA,458,2022SA458,GYQ,Ready,27-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
SA,470,2022SA470,LMA,Issued,19-Oct-2020,20-Dec-2021,1,0,0,0,0,0,0
SA,490,2022SA490,BNS,Ready,30-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,501,2022SA501,LPZ,Ready,07-Oct-2020,03-Jan-2022,0,0,1,0,0,0,0
SA,507,2022SA507,GYQ,Ready,20-Oct-2020,07-Jan-2022,0,0,6,0,0,0,0
SA,522,2022SA522,GYQ,Ready,08-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
SA,526,2022SA526,GEO,Ready,19-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,528,2022SA528,GYQ,Ready,07-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,547,2022SA547,GEO,Ready,12-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,551,2022SA551,GYQ,Ready,21-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,562,2022SA562,GEO,Ready,09-Nov-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,563,2022SA563,GEO,Ready,25-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,568,2022SA568,LMA,Ready,22-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
SA,573,2022SA573,BGT,Ready,09-Nov-2020,09-Dec-2021,0,0,1,0,0,0,0
SA,574,2022SA574,GYQ,Ready,10-Nov-2020,07-Jan-2022,0,0,2,0,0,0,0
SA,581,2022SA581,GEO,Issued,29-Oct-2020,07-Dec-2021,3,0,0,0,0,0,0
SA,612,2022SA612,LMA,Ready,02-Nov-2020,20-Dec-2021,0,0,1,0,0,0,0
SA,614,2022SA614,GEO,Ready,01-Nov-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,615,2022SA615,LMA,Ready,08-Nov-2020,20-Dec-2021,0,0,2,0,0,0,0
SA,625,2022SA625,GYQ,Ready,09-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
SA,629,2022SA629,GYQ,Ready,08-Nov-2020,07-Jan-2022,0,0,2,0,0,0,0
SA,635,2022SA635,GYQ,Ready,09-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
SA,636,2022SA636,LMA,Ready,09-Nov-2020,20-Dec-2021,0,0,1,0,0,0,0
SA,637,2022SA637,LPZ,Ready,09-Nov-2020,03-Jan-2022,0,0,3,0,0,0,0
SA,641,2022SA641,LMA,Ready,09-Nov-2020,30-Dec-2021,0,0,1,0,0,0,0
SA,644,2022SA644,ABD,Ready,26-Oct-2020,05-Dec-2021,0,0,1,0,0,0,0
SA,649,2022SA649,GEO,Ready,24-Oct-2020,09-Dec-2021,0,0,1,0,0,0,0
SA,664,2022SA664,BNS,Ready,09-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
SA,667,2022SA667,GYQ,Ready,04-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,670,2022SA670,GYQ,Ready,31-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,682,2022SA682,GYQ,Ready,07-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
SA,704,2022SA704,MDD,Issued,09-Nov-2020,13-Jan-2022,1,0,0,0,0,0,0
SA,708,2022SA708,GEO,Ready,10-Oct-2020,09-Dec-2021,0,0,1,0,0,0,0
SA,710,2022SA710,,In Transit,,,0,0,0,0,1,0,0
SA,712,2022SA712,GEO,Ready,21-Oct-2020,09-Dec-2021,0,0,1,0,0,0,0
SA,725,2022SA725,GYQ,Ready,06-Nov-2020,07-Jan-2022,0,0,2,0,0,0,0
SA,773,2022SA773,ASN,Ready,04-Nov-2020,12-Jan-2022,0,0,2,0,0,0,0
SA,774,2022SA774,MNG,Ready,07-Nov-2020,10-Jan-2022,0,0,3,0,0,0,0
SA,777,2022SA777,,In Transit,,,0,0,0,0,1,0,0
SA,778,2022SA778,LUA,Ready,07-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
SA,788,2022SA788,LMA,Ready,06-Nov-2020,05-Jan-2022,0,0,4,0,0,0,0
SA,791,2022SA791,SNT,Administrative Processing,04-Nov-2020,07-Jan-2022,0,2,0,0,0,0,0
SA,811,2022SA811,LMA,Ready,10-Nov-2020,30-Dec-2021,0,0,3,0,0,0,0
SA,813,2022SA813,,In Transit,,,0,0,0,0,1,0,0
SA,860,2022SA860,LMA,Ready,09-Nov-2020,30-Dec-2021,0,0,3,0,0,0,0
SA,863,2022SA863,GEO,Ready,27-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
SA,866,2022SA866,GEO,Ready,09-Oct-2020,09-Dec-2021,0,0,4,0,0,0,0
SA,867,2022SA867,LMA,Ready,06-Nov-2020,20-Dec-2021,0,0,2,0,0,0,0
SA,876,2022SA876,GYQ,Ready,09-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
SA,877,2022SA877,MNG,Ready,09-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
SA,885,2022SA885,LMA,Ready,10-Oct-2020,09-Dec-2021,0,0,1,0,0,0,0
SA,890,2022SA890,GYQ,Ready,12-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
